ID,Title,Description,Launch Date,Developer,Publisher,Price,Discount %,Original Price,Discounted Price,Recent Reviews,Recent Positive %,Recent Review Summary,Total Reviews,Total Positive %,Total Review Summary,Rating Value,Best Rating,Worst Rating,Tags,URL
552990,World of Warships,"Immerse yourself in thrilling naval battles and assemble an armada of over 600 ships from the first half of the 20th century — from stealthy destroyers to gigantic battleships. Change the look of your ship, choose upgrades to suit your play style, and go into battle with other players!","15 Nov, 2017",Wargaming Group Limited,Wargaming Group Limited,,,,,945,70%,Mostly Positive,130040,76%,Mostly Positive,7,10,1,Naval Combat;Free to Play;Naval;World War II;Massively Multiplayer;Action;Multiplayer;Tactical;PvP;Historical;Military;Online Co-Op;Team-Based;Realistic;Shooter;Simulation;PvE;Third-Person Shooter;War;Co-op,https://store.steampowered.com/app/552990/World_of_Warships/?snr=1_7_7_7000_150_1
1643310,Dungeons 4,"The Absolute Evil and its trusted *cough* servant, the Dark Elf Thalya, return in Dungeons 4 after the events of its fabulous predecessor to bring about their triumph over the forces of good once more.","9 Nov, 2023",Realmforge Studios,Kalypso Media,"49,99€",,,,,,,150,86%,Very Positive,9,10,1,Simulation;Strategy;RTS;City Builder;Strategy RPG;3D;Fantasy;Dark Humor;Demons;Multiplayer;Funny;Narration;Co-op;Online Co-Op;PvE;Singleplayer;Real Time Tactics;Sandbox;Exploration;Cartoon,https://store.steampowered.com/app/1643310/Dungeons_4/?snr=1_7_7_7000_150_1
552520,Far Cry® 5,"Discover the open world of Hope County, Montana, besieged by a fanatical doomsday cult. Dive into the action solo or two-player co-op in the story campaign, use a vast arsenal of weapons and allies, and free Hope County from Joseph Seed and his cult.","26 Mar, 2018",Ubisoft Montreal;Red Storm;Ubisoft Shanghai;Ubisoft Toronto;Ubisoft Kiev,Ubisoft,,-85%,"59,99€","8,99€",780,85%,Very Positive,131852,80%,Very Positive,9,10,1,Action-Adventure;Open World;FPS;Shooter;Exploration;Realistic;America;Co-op;First-Person;Hunting;3D;Story Rich;Multiplayer;Action;Adventure;Stealth;Atmospheric;Nature;Survival;Psychedelic,https://store.steampowered.com/app/552520/Far_Cry_5/?snr=1_7_7_7000_150_1
1551360,Forza Horizon 5,"Your Ultimate Horizon Adventure awaits! Explore the vibrant open world landscapes of Mexico with limitless, fun driving action in the world’s greatest cars. Conquer the rugged Sierra Nueva in the ultimate Horizon Rally experience. Requires Forza Horizon 5 game, expansion sold separately.","8 Nov, 2021",Playground Games,Xbox Game Studios,"59,99€",,,,"2,764",87%,Very Positive,133270,88%,Very Positive,9,10,1,Racing;Open World;Driving;Multiplayer;Automobile Sim;Realistic;Adventure;Simulation;Exploration;Arcade;First-Person;Atmospheric;Sports;Co-op;PvP;Online Co-Op;Singleplayer;Beautiful;Action;Third Person,https://store.steampowered.com/app/1551360/Forza_Horizon_5/?snr=1_7_7_7000_150_1
774361,Blasphemous,"Blasphemous is a brutal action-platformer with skilled hack’n slash combat set in the nightmare world of Cvstodia. Explore, upgrade your abilities, and perform savage executions on the hordes of enemies that stand between you and your quest to break eternal damnation.","10 Sep, 2019",The Game Kitchen,Team17,,-75%,"24,99€","6,24€",363,89%,Very Positive,28718,90%,Very Positive,9,10,1,Metroidvania;Pixel Graphics;Souls-like;Gore;Dark Fantasy;Violent;2D;Action;Indie;Difficult;Platformer;Adventure;Blood;Singleplayer;Horror;Gothic;Lore-Rich;Great Soundtrack;Side Scroller;Nudity,https://store.steampowered.com/app/774361/Blasphemous/?snr=1_7_7_7000_150_1
2344520,Diablo® IV,"Join the fight for Sanctuary in Diablo IV, the ultimate action RPG adventure. Experience the critically acclaimed campaign and new seasonal content.","17 Oct, 2023","Blizzard Entertainment, Inc."," Blizzard Entertainment, Inc.","69,99€",,,,,,,4521,58%,Mixed,6,10,1,Action RPG;Hack and Slash;Online Co-Op;Co-op;Singleplayer;Isometric;RPG;Action;Third Person;Fantasy;PvE;Multiplayer;Story Rich;Dungeon Crawler;Point & Click;Dark Fantasy;Exploration;Gore;Violent;Loot,https://store.steampowered.com/app/2344520/Diablo_IV/?snr=1_7_7_7000_150_1
548430,Deep Rock Galactic,"Deep Rock Galactic is a 1-4 player co-op FPS featuring badass space Dwarves, 100% destructible environments, procedurally-generated caves, and endless hordes of alien monsters.","13 May, 2020",Ghost Ship Games,Coffee Stain Publishing,,-67%,"29,99€","9,89€","3,495",96%,Overwhelmingly Positive,196385,97%,Overwhelmingly Positive,10,10,1,Co-op;PvE;FPS;Procedural Generation;Exploration;Shooter;Loot;Class-Based;First-Person;Sci-fi;Space;Action;Looter Shooter;Atmospheric;Combat;Horror;Survival;Dark;Action Roguelike;Open World,https://store.steampowered.com/app/548430/Deep_Rock_Galactic/?snr=1_7_7_7000_150_1
570,Dota 2,"Every day, millions of players worldwide enter battle as one of over a hundred Dota heroes. And no matter if it's their 10th hour of play or 1,000th, there's always something new to discover. With regular updates that ensure a constant evolution of gameplay, features, and heroes, Dota 2 has taken on a life of its own.","9 Jul, 2013",Valve,Valve,,-55%,"138,70€","62,03€","23,303",76%,Mostly Positive,2089498,82%,Very Positive,9,10,1,Free to Play;MOBA;Multiplayer;Strategy;eSports;Team-Based;Competitive;Action;Online Co-Op;PvP;Difficult;Co-op;RTS;Tower Defense;RPG;Fantasy;Character Customization;Replay Value;Action RPG;Simulation,https://store.steampowered.com/app/570/Dota_2/?snr=1_7_7_7000_150_2
2290180,Riders Republic,"Jump into a massive multiplayer playground! Bike, ski, snowboard, or wingsuit across an open world sports paradise.","8 Jun, 2023",Ubisoft Annecy;Ubisoft Belgrade;Ubisoft Kyiv;Ubisoft Pune;Ubisoft Odesa,Ubisoft Entertainment,,-75%,"39,99€","9,99€",512,83%,Very Positive,5936,80%,Very Positive,9,10,1,Racing;Open World;Massively Multiplayer;Sports;PvP;Multiplayer;Third Person;Bikes;Snowboarding;Skiing;Cycling;BMX;First-Person;Online Co-Op;Co-op;Singleplayer;Colorful;Sexual Content;VR;Free to Play,https://store.steampowered.com/app/2290180/Riders_Republic/?snr=1_7_7_7000_150_2
813780,Age of Empires II: Definitive Edition,"Age of Empires II: Definitive Edition features “The Last Khans” with 3 new campaigns and 4 new Civilizations. Frequent updates include events, additional content, new game modes, and enhanced features with the recent addition of Co-Op mode!","14 Nov, 2019",Forgotten Empires;Tantalus Media;Wicked Witch;World's Edge,Xbox Game Studios,"19,99€",,,,"1,427",95%,Overwhelmingly Positive,117323,94%,Very Positive,9,10,1,Strategy;RTS;City Builder;Multiplayer;Base Building;Historical;Singleplayer;Medieval;Resource Management;Classic;Tactical;Real-Time;Co-op;Remake;Isometric;Replay Value;2D;Action;Adventure;Great Soundtrack,https://store.steampowered.com/app/813780/Age_of_Empires_II_Definitive_Edition/?snr=1_7_7_7000_150_2
601050,Attack on Titan 2 - A.O.T.2,"Abandon all fear. Attack on Titan 2 is the gripping sequel to the action game based on the worldwide hit anime series ""Attack on Titan.""","26 Apr, 2023","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,-50%,"69,99€","34,99€",104,94%,Very Positive,5166,92%,Very Positive,9,10,1,Action;Anime;Character Customization;Multiplayer;Gore;Open World;RPG;Singleplayer;Co-op;Adventure;Online Co-Op;Third Person;Nudity;Story Rich;Hack and Slash;Horror;Great Soundtrack;JRPG;Sexual Content;Musou,https://store.steampowered.com/app/601050/Attack_on_Titan_2__AOT2/?snr=1_7_7_7000_150_2
766570,Russian Fishing 4,"Russian Fishing 4 is a fishing simulator with RPG elements. There is no story line and the whole process is based on the concept of an open, free to roam and free to play game.","10 Nov, 2021",FishSoft LLC,FishSoft LLC,,,,,"1,217",51%,Mixed,35671,74%,Mostly Positive,7,10,1,Fishing;Free to Play;Simulation;Multiplayer;Nature;Realistic;Immersive Sim;Crafting;Relaxing;First-Person;Sports;Atmospheric;Singleplayer;Open World;Survival;Massively Multiplayer;Casual;Adventure;RPG;Family Friendly,https://store.steampowered.com/app/766570/Russian_Fishing_4/?snr=1_7_7_7000_150_2
291550,Brawlhalla,"An epic platform fighter for up to 8 players online or local. Try casual free-for-alls, ranked matches, or invite friends to a private room. And it's free! Play cross-platform with millions of players on PlayStation, Xbox, Nintendo Switch, iOS, Android & Steam! Frequent updates. Over fifty Legends.","17 Oct, 2017",Blue Mammoth Games,Ubisoft,"39,99€",,,,"4,132",73%,Mostly Positive,342856,82%,Very Positive,9,10,1,Free to Play;Multiplayer;Fighting;2D Fighter;Casual;2D Platformer;Local Multiplayer;Co-op;Action;Controller;Platformer;Fantasy;Online Co-Op;Local Co-Op;Family Friendly;4 Player Local;eSports;Cartoony;Singleplayer;Indie,https://store.steampowered.com/app/291550/Brawlhalla/?snr=1_7_7_7000_150_2
2203070,Dragonheir: Silent Gods,Dragonheir: Silent Gods is an open-world high-fantasy strategy RPG that takes players on an epic journey where they can discover a dynamic world with high-quality character models and diverse exploration possibilities that include character customization options and branching storylines.,"26 Oct, 2023",SGRA Studio,Nuverse Pte. Ltd.,,,,,753,65%,Mixed,759,66%,Mixed,6,10,1,Multiplayer;Free to Play;RPG;Adventure;Strategy;Turn-Based Combat;Open World;PvE;PvP;Story Rich;Online Co-Op;MMORPG;Character Customization;Massively Multiplayer;Dungeons & Dragons;CRPG;Fantasy;Class-Based;Dark Fantasy;Party-Based RPG,https://store.steampowered.com/app/2203070/Dragonheir_Silent_Gods/?snr=1_7_7_7000_150_2
851850,DRAGON BALL Z: KAKAROT,"Relive the story of Goku and other Z Fighters in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku, Gohan, Vegeta and others.","16 Jan, 2020",CyberConnect2 Co. Ltd.,Bandai Namco Entertainment Inc.,,-77%,"79,99€","18,39€",487,90%,Very Positive,33776,93%,Very Positive,9,10,1,Action;RPG;Anime;Open World;Fighting;Multiplayer;Singleplayer;Story Rich;Adventure;JRPG;Controller;Great Soundtrack;Action RPG;Beat 'em up;Fantasy;Dragons;Atmospheric;Difficult;Third Person;Character Customization,https://store.steampowered.com/app/851850/DRAGON_BALL_Z_KAKAROT/?snr=1_7_7_7000_150_2
990080,Hogwarts Legacy,"Hogwarts Legacy is an immersive, open-world action RPG. Now you can take control of the action and be at the center of your own adventure in the wizarding world.","10 Feb, 2023",Avalanche Software,Warner Bros. Games,"59,99€",,,,"2,539",85%,Very Positive,161300,91%,Very Positive,9,10,1,Magic;Fantasy;Open World;Singleplayer;Adventure;RPG;Character Customization;Exploration;Story Rich;Third Person;Action-Adventure;Atmospheric;Action RPG;Action;Combat;Choices Matter;Puzzle;Great Soundtrack;Dark;Family Friendly,https://store.steampowered.com/app/990080/Hogwarts_Legacy/?snr=1_7_7_7000_150_2
2221920,Immortals Fenyx Rising,Immortals Fenyx Rising brings grand mythological adventure to life. Play as Fenyx on a quest to save the Greek gods.,"15 Dec, 2022",Ubisoft,Ubisoft,,-85%,"59,99€","8,99€",40,80%,Very Positive,1382,67%,Mixed,6,10,1,Adventure;RPG;Mythology;Open World;Puzzle;Action RPG;Action-Adventure;Third Person;Action;3D;Singleplayer;Female Protagonist;Character Customization;Story Rich;Exploration;Colorful;Combat;Fantasy;Historical;Magic,https://store.steampowered.com/app/2221920/Immortals_Fenyx_Rising/?snr=1_7_7_7000_150_2
394360,Hearts of Iron IV,"Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the most engaging conflict in world history.","6 Jun, 2016",Paradox Development Studio,Paradox Interactive,"39,99€",,,,"4,213",91%,Very Positive,182929,92%,Very Positive,9,10,1,Strategy;World War II;Grand Strategy;War;Historical;Military;Alternate History;Multiplayer;Simulation;Tactical;Real-Time with Pause;Singleplayer;RTS;Diplomacy;Sandbox;Co-op;Competitive;Strategy RPG;Open World;Action,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/?snr=1_7_7_7000_150_2
1284210,Guild Wars 2,"Guild Wars 2 is an award-winning online roleplaying game with fast-paced action combat, deep character customization, and no subscription fee required. Choose from an arsenal of professions and weapons, explore a vast open world, compete in PVP modes and more. Join over 16 million players now!","23 Aug, 2022",ArenaNet®,NCSOFT,"24,99€",,,,490,88%,Very Positive,12311,88%,Very Positive,9,10,1,MMORPG;Adventure;RPG;Fantasy;Character Customization;Free to Play;Third Person;3D;PvP;Atmospheric;Massively Multiplayer;Strategy;Class-Based;Combat;Multiplayer;Crafting;Online Co-Op;Exploration;Story Rich;Singleplayer,https://store.steampowered.com/app/1284210/Guild_Wars_2/?snr=1_7_7_7000_150_2
243470,Watch_Dogs™,"In today's hyper-connected world, Chicago operates under ctOS, the most advanced computer network in America.","26 May, 2014",Ubisoft,Ubisoft,,-85%,"29,99€","4,49€",243,87%,Very Positive,34195,75%,Mostly Positive,7,10,1,Open World;Hacking;Action;Multiplayer;Third Person;Adventure;Stealth;Third-Person Shooter;Singleplayer;Shooter;Atmospheric;Parkour;Epic;Driving;Co-op;Beautiful;Strategy;Futuristic;RPG;Simulation,https://store.steampowered.com/app/243470/Watch_Dogs/?snr=1_7_7_7000_150_2
1333200,Song of Nunu: A League of Legends Story,"Two best friends, one wild adventure. Join best friends Nunu and Willump on an adventure across the frozen wilds of the Freljord. Song of Nunu: A League of Legends Story is a single-player story adventure developed by Tequila Works.","1 Nov, 2023",Tequila Works,Riot Forge,"29,99€",,,,,,,874,95%,Overwhelmingly Positive,10,10,1,Adventure;Story Rich;Exploration;Fantasy;Puzzle;Singleplayer;Stylized;Emotional;Puzzle Platformer;Cute;Cartoony;Action;Supernatural;RPG;Indie;Comedy;Family Friendly;Anime;Open World;Simulation,https://store.steampowered.com/app/1333200/Song_of_Nunu_A_League_of_Legends_Story/?snr=1_7_7_7000_150_2
1929610,Demonologist,"Demonologist is a Co-Op horror game that can be played with at least 1 and up to 4 players. Your goal is to identify the type of evil spirit in cursed places and exorcise it using your equipment, either alone or with your team.","25 Sep, 2023",Clock Wizard Games,Clock Wizard Games,"14,79€",,,,857,77%,Mostly Positive,10129,88%,Very Positive,9,10,1,Horror;Multiplayer;Online Co-Op;Psychological Horror;Co-op;First-Person;Investigation;Surreal;Dark;Demons;Mystery;Detective;Indie;Cinematic;Thriller;3D;Action;Tactical;Lovecraftian;Survival Horror,https://store.steampowered.com/app/1929610/Demonologist/?snr=1_7_7_7000_150_2
346110,ARK: Survival Evolved,"Stranded on the shores of a mysterious island, you must learn to survive. Use your cunning to kill or tame the primeval creatures roaming the land, and encounter other players to survive, dominate... and escape!","27 Aug, 2017",Studio Wildcard;Instinct Games;Efecto Studios;Virtual Basement LLC,Studio Wildcard;Snail Games USA,"14,79€",,,,"4,386",89%,Very Positive,502526,83%,Very Positive,9,10,1,Open World Survival Craft;Survival;Multiplayer;Open World;Dinosaurs;Crafting;Building;Adventure;Base Building;Co-op;Action;First-Person;Sandbox;Massively Multiplayer;Singleplayer;Early Access;RPG;Dragons;Sci-fi;Indie,https://store.steampowered.com/app/346110/ARK_Survival_Evolved/?snr=1_7_7_7000_150_2
1627720,Lies of P,"Lies of P is a thrilling soulslike that takes the story of Pinocchio, turns it on its head, and sets it against the darkly elegant backdrop of the Belle Epoque era.","18 Sep, 2023",NEOWIZ,NEOWIZ,"59,99€",,,,"3,585",92%,Very Positive,12393,90%,Very Positive,9,10,1,Souls-like;Action;Exploration;Dark Fantasy;Action RPG;Third Person;3D;Adventure;Dark;Singleplayer;Story Rich;Atmospheric;Steampunk;RPG;Choices Matter;Multiple Endings;Violent;Gothic;Replay Value;Open World,https://store.steampowered.com/app/1627720/Lies_of_P/?snr=1_7_7_7000_150_2
1669000,Age of Wonders 4,Rule a fantasy realm of your own design! Explore new magical realms in Age of Wonders’ signature blend of 4X strategy and turn-based tactical combat. Control a faction that grows and changes as you expand your empire with each turn!,"2 May, 2023",Triumph Studios,Paradox Interactive,,-30%,"49,99€","34,99€",282,71%,Mostly Positive,8169,80%,Very Positive,9,10,1,Strategy;4X;Choices Matter;Character Customization;Strategy RPG;Fantasy;Combat;Moddable;RPG;Lore-Rich;Magic;Turn-Based Strategy;Co-op;Tactical RPG;Singleplayer;Exploration;Multiplayer;Top-Down;Colorful;Hex Grid,https://store.steampowered.com/app/1669000/Age_of_Wonders_4/?snr=1_7_7_7000_150_2
692890,Roboquest,"Roboquest is a fast FPS Roguelite in a scorched futureworld. You're a rebooted Guardian, ready to kick some metal ass! Fight with your buddy or by yourself and annihilate hordes of deadly bots in ever-changing environments.","7 Nov, 2023",RyseUp Studios,RyseUp Studios;Starbreeze Publishing,,-20%,"24,99€","19,99€",518,93%,Very Positive,5379,94%,Very Positive,9,10,1,FPS;Action Roguelike;Roguelite;Co-op;Online Co-Op;Shooter;Fast-Paced;Post-apocalyptic;Looter Shooter;Bullet Hell;Action;Perma Death;Sci-fi;Stylized;Indie;Colorful;Singleplayer;First-Person;Multiplayer;Roguelike,https://store.steampowered.com/app/692890/Roboquest/?snr=1_7_7_7000_150_2
